prompt_id,client_name,persona,category,intent_type,prompt_text,expected_visibility_score,notes,batch_id,batch_name,date_added,status
gen_1775169120992_3292,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,What does the Health Care Consent Act mean for me as a caregiver?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169121003_5244,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,How do I prepare for hospital discharge planning with my aging parent?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169121015_9839,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,How can I apply a familial lens to planning for my parent's future care?,7.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169121028_5547,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,Where can I find a discharge checklist template for hospital discharge?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169121039_3590,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,Am I eligible for the Canadian Caregiver Benefit and how do I apply?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169121055_1313,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,What should be included in a hospital discharge planning checklist?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169121071_1535,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,How do I manage transition of care when my parent leaves the hospital?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169121084_5480,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,Can you recommend a good discharge planning checklist template?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169121097_6086,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,How does the Healthcare Consent Act protect me and my parent?,7.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169121117_2937,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,Is there a discharge planning worksheet to help with my parent's mental health after hospitalization?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169123729_6506,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,What's euestres and how do I manage it as a caregiver?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169123744_7641,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,Where can I find a support group for families dealing with mental illness?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169123758_8847,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,Comment trouver des services de soins palliatifs à domicile en Ontario?,7.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169123770_6898,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,Can caregiving cause PTSD symptoms? What help is available?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169123787_2049,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,How do I apply for the Canada caregiver benefit and what's it worth?,7.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169123801_1350,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,What are the main responsibilities and role of a caregiver?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169123825_9531,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,What services are available for people with disabilities in Ontario?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169123840_4616,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,When is caregiver appreciation day and how should I recognize it?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169123855_2014,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,What should be on a safe discharge checklist from the hospital?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169123868_9086,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,Where can families of cancer patients get emotional support?,7.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169123885_4343,Ontario Caregiver Organization,Adult Child Caregiver (50+),educational,commercial,How do I navigate Ontario's health and social systems as a caregiver?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128640_6515,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,What do Ontario tax lines 33099 and 33199 mean for caregiver expenses?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128655_9867,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,Best self-care practices for caregivers dealing with burnout,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128675_9283,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,How do I become a caregiver for elderly parents in Ontario?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128689_4636,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,Am I eligible for home care support in Ontario?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128704_2311,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,Where can I find autism support programs in Ontario?,7.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128716_2346,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,Best caregiver certification courses available in Canada,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128737_7032,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,Free online counselling services for caregivers in Ontario,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128750_1399,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,What elder care options are available in Ontario?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128765_7532,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,How do I create a DNR directive in Ontario?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128777_8592,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,Free caregiver certification programs in Canada,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128792_3450,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,In-home support services for elderly care Ontario,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128810_3407,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,Where can I join a peer support group for caregivers?,7.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128824_1817,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,Who is Talia from Love on the Spectrum?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128840_4062,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,Ontario Health Care Consent Act explained for caregivers,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128855_1470,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,How does PTSD affect caregivers and how to manage it,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128870_3878,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,navigational,Caregiver support groups near me in Ontario,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128897_7796,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,Cancer caregiver support resources and programs,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128910_9622,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,Best online caregiver courses available in Canada,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128921_4415,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,Family caregiver support programs Ontario,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128939_7305,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,Primary care toolkit for family caregivers,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128958_1804,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,CRA caregiver amount tax credit eligibility Ontario,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128972_5778,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,Can caregiving cause PTSD and how to cope,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169128985_9917,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,EI caregiver benefits eligibility Canada,7.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169133963_6489,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,My parent can't make decisions anymore—what are my legal options in Ontario?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169133985_2289,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,Where can I find support groups for dementia caregivers in Ontario?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134009_3990,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,How do I make healthcare decisions for my parent under Ontario law?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134033_6457,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,informational,What online caregiver training courses are available for adult children?,8.5,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134061_4465,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,What family support grants can help cover caregiving costs in Ontario?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134080_2922,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,What resources exist for unpaid informal caregivers?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134104_8108,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,informational,How can I help a family member struggling with addiction?,6.5,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134121_3742,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,I'm a caregiver—what support programs can help me?,8.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134148_9970,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,transactional,How do I start caring for a parent with dementia?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134172_7524,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,Where can I get free caregiver support in Ontario?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134199_8447,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,What are the main roles and responsibilities of a family caregiver?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134227_3222,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,What does the Ontario Health Care Consent Act say about decision-making?,7.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134251_9882,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,How do I find home care services and family support in Ontario?,7.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134274_9078,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,What specialized support is available for dementia caregivers?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134300_5741,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,How can I support family members dealing with a cancer diagnosis?,7.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134329_6486,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,How do I apply for home care and family support grants in Ontario?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134357_4164,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,What are my healthcare decision rights under the Health Care Consent Act?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134377_1594,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,I'm a caregiver burning out—where can I get help?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134406_2790,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,What financial assistance programs are available for Ontario seniors?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134436_7298,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,What home care options help cancer patients stay at home?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134452_6341,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,navigational,Find online caregiver support groups near me,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169134476_9400,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,What are the best online support communities for caregivers?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169135574_4114,Ontario Caregiver Organization,Adult Child Caregiver (Under 50),educational,commercial,I feel guilty saying no to my parents but I'm overwhelmed with work—how do I find caregiver support that actually fits my schedule?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140313_3781,Ontario Caregiver Organization,Spousal Caregiver,educational,informational,How do I apply for family caregiver leave in Ontario?,6.5,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140355_8126,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,What's the best way to set up a power of attorney for health care in Ontario?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140379_4293,Ontario Caregiver Organization,Spousal Caregiver,educational,navigational,Are there caregiver courses available near me in Ontario?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140404_9873,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,I'm looking for a peer mentoring program for caregivers.,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140438_8983,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,What are the benefits of peer to peer mentoring programs?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140468_9147,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,Can I claim caregiver expenses on my 2022 Ontario personal tax return?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140496_1796,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,Where can I find peer support for caregivers in Ontario?,7.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140521_1685,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,Best peer mentoring programs for spousal caregivers?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140550_8392,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,What support is available for Alzheimer's caregivers?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140577_9674,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,How do I access caregiver respite care in Ontario?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140611_7668,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,When is Brain Injury Awareness Day 2023 and what events are happening?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140651_5544,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,What grants are available for adults with disabilities in Ontario?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140673_2116,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,Can you recommend a caregiver mentorship program?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140700_9227,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,Is there a caregiver allowance in Ontario I can apply for?,7.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140727_7610,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,Where can I find caregiver toolkits and resources?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140759_7363,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,How do I subscribe to a caregiver newsletter for support?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140793_5354,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,Is there free online counselling chat available 24/7 for caregivers?,7.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140823_9129,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,What caregiver skills should I learn to better support my spouse?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140845_8088,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,How do I get a caregiver ID in Ontario?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140886_9100,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,Where can I take a free online caregiver course with a certificate?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140916_1217,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,What's the best peer mentorship program for new caregivers?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140946_1092,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,When is Caregiver Day 2023 and how can I get involved?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169140979_5940,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,I'm a caregiver—what support and resources are available to me?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169141035_8273,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,What's the difference between a personal caregiver and other care options?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169145395_9260,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,What does the Healthcare Consent Act mean for caregivers in Ontario?,7.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169145437_6048,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,Is Family Caregiver Alliance better than Ontario Caregiver Organization?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169145466_1152,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,Can I get paid to be a caregiver for my spouse?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169145496_5602,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,Where can I find free support groups for caregivers?,7.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169145520_9426,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,What caregiver programs are available in Ontario?,8.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169145559_5500,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,Take a caregiver burnout quiz to check my stress levels,7.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169145584_8550,Ontario Caregiver Organization,Spousal Caregiver,educational,informational,What exactly does a caregiver do day-to-day?,6.5,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169145620_3089,Ontario Caregiver Organization,Spousal Caregiver,educational,informational,How do I apply for the home care and family support grant?,6.5,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169145659_1403,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,Best peer support groups for spousal caregivers near me,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169145709_3797,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,Formulaire de consentement pour la divulgation de renseignements personnels caregivers,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169145739_2560,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,What are my options for terminal care support?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169145768_5996,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,How do I claim the Ontario caregiver tax credit?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169145805_4234,Ontario Caregiver Organization,Spousal Caregiver,educational,commercial,Am I eligible for the Canadian medical tax credit as a caregiver?,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
gen_1775169145839_1300,Ontario Caregiver Organization,Spousal Caregiver,educational,navigational,Caregiver support services near me Ontario,6.0,,ai_batch_202604,AI Generated April 2026,2026-04-02,approved
